,dt,US1.AAPL,US1.AMZN,US1.BAC,US1.BRK.A,US1.DIS,US1.HD,US1.JNJ,US1.JPM,US1.MA,US1.MSFT,US1.NVDA,US1.PG,US1.UNH,US1.V,US1.XOM
2544,20200212,327.19,2161.89,34.925,341318.33,141.85,241.52,151.08,138.0,334.2,184.7,272.41,123.395,303.5,207.43,61.275
2545,20200213,324.96,2150.13,34.92,339689.99,140.87,242.3,149.98,137.81,335.76,183.69,270.85,124.97,302.22,207.53,60.91
2546,20200214,324.8,2135.08,34.85,340050.0,139.54,245.03,150.11,137.4,340.93,185.4,290.07,126.1,298.72,210.23,60.66
2547,20200218,318.92,2154.23,34.275,339996.0,139.13,243.965,149.11,135.64,341.17,187.25,296.78,124.87,302.04,211.26,59.89
2548,20200219,323.68,2170.99,34.75,344400.01,141.3,243.66,148.9,137.49,344.55,187.25,314.88,125.47,305.34,213.26,60.345
2549,20200220,320.25,2153.56,34.88,342448.99,140.375,247.035,148.41,137.52,344.41,184.37,308.82,126.62,301.96,211.4,59.83
2550,20200221,312.96,2095.76,34.365,343829.46,138.99,245.26,149.945,135.8,339.34,178.57,293.91,126.715,301.46,208.82,59.115
2551,20200224,298.22,2009.17,32.72,333202.5,133.01,239.97,146.19,132.19,324.94,170.78,273.32,123.32,277.81,198.74,56.37
2552,20200226,292.71,1980.71,30.62,324820.0,123.38,235.58,143.74,126.61,297.99,170.17,267.65,120.19,262.94,187.09,53.02
2553,20200227,273.04,1884.64,29.12,313000.0,118.01,224.63,139.02,121.39,286.29,158.0,252.4,113.52,253.92,180.0,49.84
2554,20200228,274.36,1884.12,28.41,307500.0,117.39,218.04,134.35,116.07,289.83,161.92,270.08,112.99,255.19,181.685,51.42
2555,20200302,298.74,1953.92,29.37,322755.25,119.925,229.95,139.94,121.54,306.8,172.73,276.26,119.46,272.97,192.15,53.87
2556,20200303,289.17,1906.19,27.75,313852.0,116.41,227.92,135.65,117.07,293.2,164.44,265.85,118.17,261.31,185.81,51.27
2557,20200304,302.87,1973.71,28.38,326786.0,119.195,241.05,143.45,119.95,302.32,170.45,284.55,124.52,289.5,194.345,52.43
2558,20200305,293.4,1925.83,26.81,315500.0,114.01,235.03,142.23,114.11,290.875,166.46,273.63,121.83,283.185,186.78,50.14
2559,20200306,288.91,1899.33,25.695,309645.25,115.2,228.37,142.17,108.1,287.06,161.29,265.57,121.58,283.88,184.34,47.655
2560,20200309,266.27,1800.0,21.71,290580.0,104.29,210.27,136.29,93.53,262.25,150.72,245.0,115.97,273.44,171.01,41.86
2561,20200310,285.27,1892.03,23.58,303681.0,111.45,225.45,141.56,100.71,280.27,161.0,260.57,120.54,280.06,182.42,43.02
2562,20200311,275.4,1820.2,22.65,292708.99,105.48,212.65,131.5,95.89,269.55,153.59,246.38,111.45,277.75,172.98,41.94
2563,20200312,248.27,1675.69,20.505,266800.0,91.78,190.42,125.4,88.23,244.6,138.93,216.02,101.85,250.34,160.0,37.04
2564,20200313,278.06,1783.01,24.225,294576.0,102.35,205.25,134.51,103.895,269.84,158.81,240.0,114.1,272.03,175.97,38.22
2565,20200316,241.47,1688.29,20.44,268000.01,95.06,164.9,126.96,88.35,235.59,135.25,196.45,108.26,224.97,152.0,34.485
2566,20200317,252.82,1811.15,21.95,273620.96,93.485,173.085,136.66,93.69,237.79,146.48,217.25,118.305,243.76,157.83,36.81
2567,20200318,249.0,1832.4,20.79,258927.0,88.88,156.28,134.215,83.89,227.73,142.52,203.51,117.4,216.9,148.32,33.19
2568,20200319,244.35,1877.85,21.22,261690.0,94.88,161.17,127.1,85.34,226.68,142.7,212.87,110.63,219.88,152.27,34.44
2569,20200320,229.04,1843.37,19.66,254600.0,85.95,152.28,119.68,83.44,211.32,136.81,205.3,102.4,205.15,146.99,32.76
2570,20200323,223.98,1902.54,18.09,242000.0,85.76,162.33,111.09,78.87,203.29,135.56,212.28,97.77,195.07,135.91,31.55
2571,20200324,246.87,1940.0,21.04,267090.0,98.21,184.41,119.06,88.27,236.63,148.34,249.47,103.27,219.57,154.185,35.63
2572,20200325,245.57,1887.69,21.11,269409.746,100.65,181.03,119.39,91.86,256.28,146.92,245.66,100.99,234.21,161.18,37.29
2573,20200326,258.29,1955.41,22.7,276095.0,105.37,194.81,126.35,98.3,261.86,156.01,257.25,107.4,254.42,168.33,38.88
2574,20200327,247.74,1900.19,21.6,269350.0,96.26,190.27,123.28,91.17,247.22,149.61,252.56,110.22,241.8,161.49,36.96
2575,20200330,254.72,1962.52,22.03,275052.5,99.89,196.0,133.02,93.45,252.88,160.31,265.57,114.98,251.37,165.56,37.49
2576,20200331,254.3,1947.34,21.22,274010.0,96.59,186.71,131.13,90.04,241.45,157.67,263.58,110.14,248.92,161.09,37.98
2577,20200401,240.9,1908.98,19.8,264000.0,94.98,178.68,128.88,84.39,228.62,151.92,243.04,109.34,237.29,153.19,37.53
2578,20200402,244.82,1918.65,20.565,269905.0,97.0,181.33,133.12,87.41,238.77,155.26,255.57,114.39,239.77,157.34,40.39
2579,20200403,241.43,1905.73,20.015,267551.09,93.8,178.73,134.03,84.07,237.04,153.83,244.03,115.18,229.24,151.84,39.22
2580,20200406,262.38,1994.41,21.34,277260.0,99.05,191.33,139.56,88.85,264.9,165.27,268.39,117.75,247.95,169.24,40.43
2581,20200407,259.5,2011.6,22.13,277820.0,101.1,192.01,137.43,90.46,259.25,163.48,258.95,112.75,247.66,168.52,41.22
2582,20200408,266.05,2044.0,23.43,286400.0,101.02,194.69,143.14,94.25,270.98,165.11,266.98,115.06,267.63,174.84,43.88
2583,20200409,268.0,2043.97,24.85,290595.0,104.44,201.31,141.1,102.74,269.4,165.19,262.86,114.37,263.95,173.68,43.08
2584,20200413,273.26,2168.01,23.93,283000.0,103.54,198.65,139.89,98.24,263.36,165.51,269.69,116.0,263.39,168.95,42.75
2585,20200414,287.03,2282.5,23.68,289212.0,106.0,207.27,145.98,95.49,270.72,173.7,283.99,121.01,270.585,174.63,42.42
2586,20200415,284.62,2306.92,22.23,283250.0,103.365,198.47,147.74,90.84,257.16,171.85,281.1,121.22,281.73,165.96,40.51
2587,20200416,286.7,2408.19,21.44,281640.0,101.95,199.84,149.755,87.32,246.86,177.08,294.76,121.53,298.98,162.43,39.13
2588,20200417,282.88,2376.82,23.26,286865.0,106.64,209.31,152.0,94.99,259.94,178.7,292.26,124.68,290.43,169.43,43.21
2589,20200421,268.5,2333.03,21.64,275510.0,100.54,200.62,149.73,89.02,245.32,167.77,269.13,119.85,274.22,160.53,40.97
2590,20200422,276.13,2361.46,21.78,279600.0,101.03,204.1,152.89,89.23,256.38,173.5,286.11,119.37,277.02,166.55,42.11
2591,20200423,274.9,2399.44,21.86,279185.0,100.98,202.21,155.77,89.3,256.15,171.43,284.04,119.47,285.33,166.27,43.46
2592,20200424,282.9,2410.6,22.18,279460.0,101.12,212.25,154.77,90.7,258.36,174.54,289.49,118.7,291.21,167.24,43.74
2593,20200427,283.21,2376.0,23.44,281031.995,106.04,217.71,154.14,94.43,265.08,174.14,297.06,117.4,294.36,171.78,43.93
2594,20200428,278.47,2313.28,23.9,280659.99,106.22,217.72,151.39,95.29,264.76,169.79,291.46,116.89,288.37,171.255,44.97
2595,20200429,287.74,2370.0,24.77,283800.0,112.31,221.85,150.18,97.79,283.69,177.27,298.42,117.18,287.6,182.14,47.47
2596,20200430,293.95,2471.5,24.05,280891.0,108.13,219.79,149.83,95.8,274.82,179.2,292.05,117.74,292.11,178.61,46.35
2597,20200501,289.29,2287.0,23.09,274152.0,105.52,218.68,148.36,93.31,268.87,174.53,282.84,116.83,284.53,175.7,43.17
2598,20200504,293.36,2314.0,22.93,267399.99,103.28,221.82,148.23,92.17,269.26,178.84,291.28,115.78,287.78,176.16,44.9
2599,20200505,297.82,2319.11,22.66,264500.0,101.22,225.57,149.55,91.9,273.79,180.74,293.63,116.01,293.62,178.45,44.8
2600,20200506,300.51,2350.02,22.34,259233.8368,100.905,223.91,148.04,90.26,272.61,182.55,297.81,113.18,288.84,178.72,43.98
2601,20200507,303.75,2367.4,22.84,260600.0,105.35,229.43,147.64,91.19,278.33,183.64,304.93,112.15,285.06,182.74,44.22
2602,20200508,310.15,2379.47,23.57,265160.01,109.12,234.37,148.64,92.49,282.41,184.76,312.51,115.95,287.09,185.05,46.19
2603,20200511,315.02,2406.55,22.575,262215.01,107.74,236.58,149.11,89.91,281.27,186.74,322.67,115.3,288.6,183.56,45.74
2604,20200512,311.35,2355.61,21.87,260000.0,104.56,232.91,147.14,87.01,272.19,182.44,311.76,114.6,287.73,179.47,44.13
2605,20200513,307.37,2368.64,20.87,256070.005,102.9,229.98,147.27,84.05,269.61,179.62,311.13,113.91,278.0,177.04,41.93
2606,20200514,309.73,2389.01,21.71,256160.01,105.895,234.59,147.67,87.57,277.18,180.51,321.23,113.78,290.58,180.81,42.29
2607,20200515,307.69,2410.82,21.43,253905.0,109.07,239.48,150.29,85.92,279.09,183.3,339.73,114.66,291.43,183.8,41.99
2608,20200518,314.95,2426.82,22.93,263205.0,116.86,244.5,150.55,90.26,289.62,184.93,349.96,116.3,293.37,191.25,45.34
2609,20200519,313.03,2448.74,22.2,258700.0,114.42,238.11,148.99,88.65,290.59,183.5,352.06,112.44,289.13,189.32,43.94
2610,20200520,319.28,2497.82,22.92,264100.0,119.96,238.09,147.65,91.33,298.9,185.65,358.8,113.29,287.92,193.76,45.38
2611,20200521,316.8,2448.28,22.9,262490.0,117.79,240.86,146.69,90.17,294.32,183.45,351.02,111.55,286.78,190.55,44.57
2612,20200522,318.81,2435.85,22.655,262740.0,118.07,241.79,144.41,89.47,294.72,183.53,360.85,112.57,290.12,190.87,44.59
2613,20200526,316.84,2421.75,24.29,270220.01,120.96,242.64,144.65,95.82,303.34,181.57,348.97,112.08,294.87,193.35,45.91
2614,20200527,318.16,2410.39,25.99,278650.0,121.52,247.355,144.89,101.34,299.63,181.8,341.02,113.89,303.72,192.75,46.24
2615,20200528,318.25,2400.19,24.86,277994.0,116.65,245.02,147.01,99.86,302.41,181.3,339.42,116.07,303.77,194.15,45.03
2616,20200529,317.92,2436.31,24.09,278040.0,117.15,248.53,148.57,97.26,301.4,183.17,353.65,115.77,304.58,195.14,45.46
2617,20200601,321.81,2470.12,24.625,275800.0,118.76,247.36,147.14,98.6,301.4,182.86,352.42,117.25,305.92,194.26,46.26
2618,20200602,323.42,2472.75,24.85,278850.0,118.73,252.63,148.17,98.95,303.36,184.99,353.4,118.05,306.26,196.32,47.305
2619,20200603,325.12,2478.22,25.97,286368.0,122.22,250.99,148.68,104.32,306.92,185.33,350.65,118.54,305.2,196.92,49.23
2620,20200604,322.23,2460.21,26.795,288000.0,123.68,248.97,146.72,106.41,301.38,182.94,350.68,116.03,298.24,193.63,49.1
2621,20200605,331.4,2482.74,28.1,301000.0,124.74,255.09,147.44,111.13,312.0,187.27,356.53,118.3,311.7,199.66,53.13
2622,20200608,333.48,2524.31,28.535,302431.0,127.28,256.73,146.77,113.47,310.43,188.45,352.18,119.11,309.62,199.62,54.75
2623,20200609,343.82,2599.83,28.23,294000.0,123.9,256.89,146.02,110.57,311.69,189.85,361.69,118.39,309.15,199.15,53.54
2624,20200610,352.89,2648.69,26.6,287200.0,122.2,254.29,147.72,106.04,313.29,196.9,374.55,119.22,305.79,200.61,50.66
2625,20200611,335.85,2556.71,23.93,267200.0,112.66,239.3,140.9,97.16,291.35,186.26,351.71,116.28,283.73,188.88,46.18
2626,20200612,338.53,2543.14,24.77,271984.99,115.52,242.46,142.18,99.86,298.32,187.83,357.29,115.62,284.99,192.18,47.14
2627,20200615,343.07,2572.62,25.16,272000.0,117.14,241.46,141.29,101.31,297.22,189.25,367.09,116.76,286.39,191.87,47.15
2628,20200616,352.26,2615.7,25.83,273659.0,118.47,250.25,144.6,102.13,304.65,193.85,362.74,118.14,293.31,193.11,48.25
2629,20200617,351.24,2640.41,24.99,271300.04,117.64,250.9,144.05,99.46,303.76,194.13,369.47,117.92,292.6,193.53,46.62
2630,20200618,351.42,2654.13,25.055,271660.0,118.47,249.43,143.57,98.97,304.91,196.33,368.92,119.28,291.21,193.94,46.94
2631,20200619,349.55,2670.59,24.97,270405.0,114.64,246.73,144.02,97.78,299.5,195.06,370.21,118.88,291.25,192.03,46.04
2632,20200622,358.86,2712.0,24.615,271059.0,115.96,249.25,143.36,96.76,304.52,200.53,381.12,117.71,292.73,194.94,46.41
2633,20200623,366.55,2764.45,24.8,272350.0,116.55,250.28,142.86,97.95,306.97,201.82,378.09,117.76,297.74,197.98,46.69
2634,20200624,359.92,2730.95,23.82,266340.01,112.04,245.95,139.73,94.66,294.07,197.7,369.26,116.41,289.19,191.47,44.5
2635,20200625,364.88,2756.23,24.72,268236.0,111.38,245.3,139.59,97.88,298.195,200.35,379.69,117.86,295.97,193.99,45.17
2636,20200626,353.43,2693.01,23.14,263754.49,109.07,240.84,137.75,92.59,289.29,196.39,366.44,115.15,286.81,189.31,43.63
2637,20200629,362.03,2679.88,23.38,265395.0,111.57,245.88,139.13,93.0,292.92,198.47,367.86,117.65,289.65,191.44,44.32
2638,20200630,364.49,2756.12,23.73,267770.0,111.45,250.24,140.44,94.03,295.56,203.51,379.31,119.5,294.73,193.13,44.7
2639,20200701,364.11,2879.87,23.26,266910.0,113.03,248.11,140.23,93.27,301.27,204.61,381.09,119.99,297.79,193.72,43.72
2640,20200702,364.12,2885.77,23.285,268170.0,112.16,248.5,141.03,92.68,302.31,206.15,384.68,120.9,298.04,195.56,44.09
2641,20200706,373.81,3057.01,23.665,274050.01,114.48,249.48,143.01,95.04,305.62,210.72,393.8,121.69,303.0,197.81,44.4
2642,20200707,372.64,3001.48,23.005,271447.25,113.58,247.55,142.81,92.3,299.93,208.23,394.75,122.16,297.0,194.18,43.26
2643,20200708,381.29,3082.3,23.11,272169.49,116.7,249.2,143.27,93.3,300.2,212.85,408.8,123.06,298.4,195.11,43.1
2644,20200709,382.59,3184.22,22.78,268946.99,116.82,248.0,142.42,91.31,294.67,214.4,420.29,122.48,291.27,192.21,41.35
2645,20200710,383.62,3200.41,24.035,274400.0,119.3,250.11,142.46,96.27,295.62,213.74,419.12,123.89,291.18,192.51,42.66
2646,20200713,381.91,3100.57,24.19,276268.0,116.25,249.89,145.3,97.68,290.13,206.95,401.94,124.08,299.825,189.05,42.68
2647,20200714,388.22,3084.01,24.135,284999.99,118.68,257.83,147.96,98.2,299.09,208.39,415.39,125.08,308.695,193.45,44.08
2648,20200715,391.03,3007.33,24.62,285990.0,120.88,257.7,148.33,99.74,305.69,208.02,408.88,124.5,303.97,196.48,44.63
2649,20200716,386.23,2996.73,23.93,286410.0,119.43,257.94,149.29,100.04,299.15,203.9,405.25,124.78,307.0,193.5,44.27
2650,20200717,385.15,2961.47,23.215,286253.0,118.68,260.39,149.4,98.16,304.085,202.85,408.1,125.64,306.57,195.06,43.51
2651,20200720,393.41,3198.08,23.59,285980.0,117.8,260.33,149.61,97.29,311.84,211.56,420.43,125.26,303.455,198.47,42.5
2652,20200721,388.05,3139.91,24.42,288201.0,118.62,262.38,149.67,99.4,307.59,208.77,413.16,125.06,305.28,196.34,44.65
2653,20200722,389.09,3100.95,24.3,288130.0,119.025,265.19,150.04,98.68,313.32,211.86,417.73,126.11,306.73,198.86,43.6
2654,20200723,371.44,2986.53,24.53,289813.0,118.11,263.88,149.605,98.95,310.03,202.72,405.18,126.13,302.93,197.42,43.69
2655,20200724,370.45,3009.4,24.37,291869.63,117.56,265.27,148.17,98.31,306.96,201.31,407.9,125.94,300.65,195.19,43.42
2656,20200727,379.24,3054.43,24.135,288212.01,116.36,267.56,147.19,96.89,308.77,203.8,416.9,126.3,298.61,196.95,44.07
2657,20200728,373.02,3002.89,24.36,291031.01,116.14,265.28,146.8,97.33,306.36,202.06,408.55,127.82,300.06,196.79,43.54
2658,20200729,380.26,3031.61,25.27,294500.0,115.63,264.76,146.565,99.7,309.3,204.06,418.68,128.46,306.47,198.44,44.06
2659,20200730,384.88,3050.04,24.84,291362.01,115.58,266.3,146.9,97.01,308.8,203.88,424.46,131.37,305.23,194.05,41.91
2660,20200731,425.02,3165.94,24.88,293656.0,117.01,265.51,145.86,96.64,308.52,205.07,424.58,131.08,302.76,190.37,42.09
2661,20200803,435.58,3110.67,24.98,298775.86,116.39,266.15,147.38,96.08,312.9,216.6,440.42,131.29,303.675,190.68,42.25
2662,20200804,438.53,3137.57,25.02,300330.0,117.36,267.81,147.2,95.58,314.34,213.35,449.09,133.7,304.37,192.35,43.48
2663,20200805,440.43,3205.17,25.41,305619.99,127.59,267.48,148.39,97.22,328.01,212.93,451.63,133.44,312.69,196.13,43.84
2664,20200806,455.78,3223.74,25.47,307621.99,130.84,269.38,147.49,97.22,330.58,216.32,453.46,132.67,314.07,198.79,43.63
2665,20200807,444.44,3167.01,26.12,314000.0,130.0,271.71,148.6,99.37,328.02,212.46,447.95,133.55,316.9,196.36,43.45
2666,20200810,450.88,3149.52,26.56,319135.78,128.78,274.85,147.95,100.69,323.12,208.33,446.6,134.1,319.07,196.78,44.51
2667,20200811,437.44,3082.93,26.92,318976.01,130.54,274.88,146.97,103.84,328.62,203.37,434.06,133.23,315.6,197.7,44.96
2668,20200812,452.24,3162.41,26.73,320329.0,131.79,281.6,149.66,102.94,327.29,209.27,457.5,135.51,322.1,198.74,44.09
2669,20200813,459.71,3158.53,26.345,318114.0,130.93,281.72,147.98,102.39,326.245,208.71,457.5,135.79,321.34,197.58,42.99
2670,20200814,459.87,3147.0,26.47,316500.0,130.56,280.55,148.17,102.38,326.59,208.89,462.56,135.13,323.88,196.57,43.21
2671,20200817,458.34,3182.37,25.9,310479.99,129.43,288.39,149.04,99.72,330.61,210.21,493.68,135.48,320.64,199.46,42.66
2672,20200818,462.1,3311.49,25.54,312701.0,128.87,285.08,150.1,98.31,331.0,211.49,490.34,136.5,316.62,199.06,42.43
2673,20200819,462.66,3261.51,25.51,310800.01,127.8,282.87,150.44,98.56,332.555,209.84,485.95,135.83,315.44,200.91,41.96
2674,20200820,472.85,3296.7,25.11,309649.0,128.07,280.71,151.46,97.4,337.36,214.55,485.58,136.83,313.2,204.16,41.31
2675,20200821,497.4,3285.69,24.99,311401.01,127.39,283.19,152.78,97.34,337.21,213.12,507.13,137.41,314.15,204.13,41.02
2676,20200824,503.77,3306.68,25.7,318900.01,130.7,286.74,152.17,100.08,343.76,213.71,508.62,138.54,308.7,206.45,42.24
2677,20200825,499.5,3346.59,26.01,320200.0,129.8,286.05,152.07,100.5,347.85,216.43,510.34,139.14,312.21,208.16,40.88
2678,20200826,506.32,3441.96,25.56,322189.99,132.19,291.84,152.26,99.1,351.02,221.18,510.87,138.37,308.81,210.19,40.01
2679,20200827,500.17,3398.33,26.05,325570.0,133.76,288.79,152.96,102.32,356.0,226.57,505.38,138.26,311.52,211.04,39.73
2680,20200828,499.18,3401.02,26.295,328000.0,135.49,286.26,153.65,102.78,365.99,229.02,525.92,138.775,314.62,215.65,40.69
2681,20200831,128.76,3442.87,25.73,327280.26,131.89,285.22,153.5,100.1,358.46,225.0,535.0,138.27,312.69,212.06,39.945
2682,20200901,134.27,3499.97,25.72,327560.0,133.55,285.94,151.55,100.18,356.82,227.28,553.14,138.17,312.91,213.39,39.43
2683,20200902,131.49,3530.62,26.02,332839.99,135.36,287.13,153.94,101.61,360.51,231.71,573.93,140.5,320.4,216.46,39.18
2684,20200903,120.93,3368.61,25.66,327899.99,133.16,274.43,149.46,101.36,343.81,217.11,520.6,138.25,316.42,208.96,39.1
2685,20200904,120.93,3294.62,26.53,327585.0,131.99,269.61,148.59,103.52,334.75,214.14,504.82,137.96,312.12,204.54,39.08
2686,20200908,112.83,3144.63,25.48,327065.59,134.23,269.25,147.21,99.93,329.89,202.67,475.76,135.93,306.95,199.93,38.18
2687,20200909,117.18,3267.31,25.52,329760.0,133.41,277.07,149.68,100.88,339.335,211.17,508.31,138.18,311.99,204.08,37.97
2688,20200910,113.41,3175.27,25.13,326960.01,133.07,272.65,146.86,99.81,332.63,205.32,492.21,136.65,304.55,201.61,37.0
2689,20200911,111.96,3117.62,25.5,327114.99,131.74,276.42,147.69,101.08,330.15,204.04,486.97,138.15,301.41,200.64,36.89
2690,20200914,115.35,3103.0,25.74,330056.08,131.26,280.49,148.32,102.46,338.67,205.3,514.32,138.65,308.66,205.0,36.66
2691,20200915,115.55,3157.0,25.27,328480.0,131.18,285.68,148.88,99.27,338.97,208.83,519.88,138.62,307.2,205.48,36.27
2692,20200916,112.05,3077.14,25.61,329735.01,132.17,281.71,148.43,99.74,341.455,204.96,500.94,137.69,306.57,205.08,37.81
2693,20200917,110.34,3008.91,25.345,326801.0,130.185,279.89,147.16,98.57,339.68,202.94,498.55,137.52,304.95,205.28,37.8
2694,20200918,106.67,2953.11,25.2,327179.02,128.65,275.17,149.17,98.34,335.08,200.34,487.22,137.38,308.08,202.51,37.18
2695,20200921,110.13,2960.47,24.47,319816.01,125.39,272.3,145.07,95.31,327.77,202.67,500.79,136.7,299.03,197.46,36.43
2696,20200922,111.81,3129.9,23.955,321400.0,127.14,273.45,144.17,94.28,336.0,207.42,505.69,137.96,294.23,200.45,35.54
2697,20200923,107.17,2998.25,23.27,314860.0,123.27,266.55,144.39,92.73,324.45,200.75,485.05,136.295,292.21,195.4,34.39
2698,20200924,108.2,3017.59,23.34,313135.0,122.48,265.71,144.71,92.68,328.27,203.09,493.6,136.93,292.75,195.44,34.31
2699,20200925,112.22,3095.81,23.5,316049.0,124.03,268.46,145.71,93.49,331.81,207.8,515.19,137.68,302.29,197.18,34.65
2700,20200928,115.0,3173.09,24.09,320418.0,126.04,272.18,147.25,96.16,338.45,209.58,521.38,137.84,303.05,200.45,35.32
2701,20200929,114.1,3144.66,23.77,315689.9299,125.315,272.14,147.03,95.36,336.28,207.17,528.74,137.22,304.37,199.38,34.27
2702,20200930,115.63,3148.44,24.08,319750.0,124.13,277.77,148.9,96.28,338.08,210.17,540.81,138.95,311.7,199.64,34.33
2703,20201001,116.78,3222.77,24.1,318141.0,123.3,277.78,147.29,96.98,343.2,212.44,544.69,139.24,313.28,203.36,33.13
2704,20201002,113.01,3126.2,24.21,316940.59,122.55,279.45,146.19,97.9,338.825,206.14,522.74,138.06,311.78,201.37,32.97
2705,20201005,116.58,3199.41,24.62,318520.0,123.4,282.07,148.14,99.04,343.0,210.23,545.61,139.3,318.06,203.52,33.745
2706,20201006,113.12,3096.94,24.37,315845.84,120.91,276.63,146.21,98.0,337.395,205.79,549.4,139.77,314.55,200.32,33.37
2707,20201007,115.03,3194.55,24.87,319860.0,122.88,282.71,147.81,99.71,344.01,209.87,558.55,140.69,323.18,202.59,33.5
2708,20201008,114.93,3191.35,25.25,322757.0,123.09,284.52,148.85,101.8,345.22,210.61,553.57,141.65,322.23,203.04,35.26
